"","County","Year","DI.Avg.","Yield","Soil..WA.","RF.May.","RF.June.","RF.July.","RF.Aug.","RF.Sep.","TMax.May.","TMin..May.","TMax.June.","TMin.June.","TMax.July.","TMin.July.","TMax.Aug.","TMin.Aug.","TMax.Sep.","TMin.Sep."
"611","Osceola",2003,0.99,"High",87.6,1242.5,1155.5,679,205,871.5,195.7741935,73,245.7333333,125.7,272.6774194,154.6451613,286.4516129,151.5806452,222.0333333,73.33333333
"612","Osceola",2004,0.46,"Very High",87.6,1313,489.5,1045,918.5,2213,194.3548387,70.09677419,231.8333333,107.2,240.4516129,123.8709677,237.4193548,116.2258065,244.1,119.9333333
"613","Page",1995,2.98,"Very Low",71.7,1879,742.5,796,522.5,498,188.7869,84.65574,270.6,158.4167,316.6774,186.8871,320.377,197,242,100.7018
"614","Page",1996,5.44,"Low",71.7,2426.5,1003.5,986.5,982.5,802,203.2951,104.623,277.7833,165.6667,284.5,171.6452,277.0968,168.1935,229.3621,104.5
"615","Page",1997,0.06,"Low",71.7,1427.5,1646,893,635,729,200.9032,67.20968,285.35,158.95,298.2581,184.7419,279.5,161.4839,257.0333,120.9333
"616","Page",1998,10.46,"Low",71.7,1190,2028,1261,278,377,248.629,131.5323,263.3,155.2667,294.3548,194.129,295.9516,180.4032,291.7833,143.1
"617","Page",1999,9.1,"Low",71.7,1898,1393.5,895.5,993.5,546,216.9194,104.1129,262.6667,163.1833,311.082,199.9836,284.5,160.8065,246.6271,92.42373
"618","Page",2000,-1.82,"Low",71.7,525.5,1926,2078.5,675,357,256.8548,113.1613,275.2167,148.9333,286.2258,185.4677,305.8871,190.4677,276.7,111.3667
"619","Page",2001,2.19,"Low",71.7,1673.5,1331.5,1281.5,230.5,1365,230.4355,116.1452,260.4655,150.0862,305.6452,198.1613,297.3934,167.3115,241.75,102.5833
"620","Page",2003,-3.58,"Low",71.7,1569.5,933,796,383,408,216.871,90.80645,263.5085,145.4915,315.8387,183.871,319.5,177.2419,245.3667,82
"621","Page",2004,5.4,"High",71.7,2716.5,635,1491.5,1072.5,357.5,239.9194,116.6452,258.4237,145.2203,276.0645,170.3387,265.4839,145.2742,279.6167,125.25
"622","Palo Alto",1995,6.39,"Low",81.5,703,1113,1084,1751,518,176.9032,83.16129,273.8,157.8667,270,158.8387,270.4516,151.2581,216.8333,96.7
"623","Palo Alto",1997,0.8,"Low",81.5,955,1738,977,804,147,247.6452,115,239.8,132.8,279.7419,170.4516,279.2258,174.2258,266.1,125.1667
"624","Palo Alto",1998,5.17,"High",81.5,922,1030,641,186,33,204.5455,96.68182,252.6957,141.3478,306.2,188.8,268.8333,142.7778,237.3913,79.91304
"625","Palo Alto",1999,-11.21,"High",81.5,871,908,532,1143,227,241.8261,97.34783,257.32,140.04,278.4545,174.8182,280.2581,167.3226,254.931,99.89655
"626","Palo Alto",2000,3.81,"Low",81.5,1571,917,1076,486,452,211.0323,105.2258,267.9655,143.8621,300.6129,186.4516,286.3333,175.9333,224.0333,101.6
"627","Palo Alto",2001,-3.47,"High",81.5,617,767,530,1349,460,205.6,72.33333,295.5333,171.8333,319.2667,194.8667,272.8387,156.3548,244.6667,117.3333
"628","Palo Alto",2002,0.99,"High",81.5,1006,1465,757,353,689,200.1613,88.19355,263.5,143.1667,290.3333,168.8889,300.5333,175.7,235.3793,90
"629","Palo Alto",2003,0.46,"Very High",81.5,1830,1008,1028,333,2202,213.6333,97,254.8333,140,279.5806,162.7097,254.6129,136.3871,263.0345,128.4138
"630","Palo Alto",2004,9.41,"Low",81.5,1261,1755,967,2477,1014,193.7097,82.87097,260.9333,149.4667,293.5161,173.0323,294.0645,189.2581,215.3,97.6
"631","Plymouth",1995,9.41,"Very Low",72.3,1229,716,656,1100,906,191.9355,64.06451613,268.6,150.1,299.8387,167.871,302.3226,186.5806,219.8966,81.48276
"632","Plymouth",1996,6.39,"Low",72.3,881,1845,1289,1100,618,189.1613,80.93548387,276.6786,152.7857,268.0357,150.9286,270.6774,145.4839,215.3214,93.46429
"633","Plymouth",1997,5.82,"Low",72.3,929,770,1075,360,686,197.6774,52,292.5333,152.9667,290.5161,169.7419,267.5806,152.2903,251.1333,102.2333
"634","Plymouth",1998,0.8,"High",72.3,1013,1097,613,853,181,253.7742,115.0645161,248.7333,132.1,287.3226,169.9355,281.625,174.7917,286.8,114.8333
"635","Plymouth",1999,5.17,"High",72.3,485,1566,1145,208,275,228.6333,88.13333333,256.5172,143.5862,301.3548,182.4194,275.9667,148.2,239.8,83.5
"636","Plymouth",2000,-11.21,"Very Low",72.3,974,547,293,712,316,248.875,107,264.1,135.1333,293.3548,165.6129,289.4333,165.7667,258.7333,88.56667
"637","Plymouth",2001,3.81,"Low",72.3,845,804,636,551,708,227.5484,97.5483871,279.3667,143.7667,297.8387,185.1613,283.5161,158.7742,228.5,96.06667
"638","Plymouth",2002,-3.47,"High",72.3,921.5,723.5,1007.5,1509,534.5,218.3226,68.51612903,293.9,167.2333,311.4839,186.871,272.9355,154.4839,248.7667,106.7333
"639","Plymouth",2003,0.99,"High",72.3,838,1130,358,369.5,1266,205.7419,84.5483871,259.1667,137.6,296.5484,169.1935,296.5484,157.7419,227.0333,79.1
"640","Plymouth",2004,0.46,"Very High",72.3,1645,586.6666667,881,739,1499.25,210.3548,84.96774194,247.5185,128.4444,276.7097,157.3226,257.8387,126.2581,258.3333,125
"641","Pocahontas",1995,9.41,"Low",85.1,1535,1252,498,1690,1220,189.6774194,73.96774,267.5333333,152.2666667,293.3461538,166.7307692,291.1612903,171.9354839,216.5,75.83333333
"642","Pocahontas",1996,6.39,"High",85.1,1045,1123,808,2237,685,182,75.41935,267.0666667,149.2,273.1290323,144.6451613,268.3225806,139.9032258,214.2666667,91.06666667
"643","Pocahontas",1997,5.82,"Low",85.1,648,1085,793,209,800,179.2580645,48.03226,291.9666667,143.0333333,285.3548387,165.3870968,264.516129,142.7741935,248.8333333,99.03333333
"644","Pocahontas",1998,0.8,"Low",85.1,1620,1602,731,585,437,250.6774194,113.4839,243.4666667,137.2,287.2903226,172.2903226,278.7096774,168.3225806,281.0333333,114.2333333
"645","Pocahontas",1999,5.17,"High",85.1,900,1191,651,336,206,209.3225806,93.51613,261.7,143.8,305.1935484,181.0967742,272.1935484,146.1612903,235.3333333,75.6
"646","Pocahontas",2001,3.81,"Low",85.1,1282,602,1012,894,425,207.2903226,98.3871,269.0333333,137.2333333,296.0344828,171.8275862,283.0967742,162,227.6,96.53333333
"647","Pocahontas",2002,-3.47,"High",85.1,1113,698,1389,2923,402,205.2580645,69.70968,294.0666667,166.1333333,312.516129,187.6774194,275.5483871,154.3225806,250.2,109.8666667
"648","Pocahontas",2003,0.99,"High",85.1,1006,1605,1495,457,381,200.3870968,84.58065,262.0666667,140.2,289.0967742,167.0322581,297.0967742,166.2903226,235.9333333,85.16666667
"649","Pocahontas",2004,0.46,"Very High",85.1,1714,662,1150,190,932,215.2903226,93.35484,254.3,137.6666667,275.5483871,157.6774194,252.3225806,126.3548387,266.3,118.6666667
"650","Polk",1995,3.85,"Low",63.9,1430.5,822.5,928,483.5,808,198.0645161,85.79032,265.35,157.55,302.1612903,179.1612903,314.3064516,197.2903226,234.2,95.23333333
"651","Polk",1996,2.99,"Low",63.9,2216.667,918,778,531.3333,960.6667,184.5333333,93.81111,263.0333333,162.3666667,279.5978261,164.3586957,275.0215054,165.5376344,226.3068182,105.2386364
"652","Polk",1997,0.61,"Low",63.9,872.3333,900.3333,1115,455,601.3333,192.1333333,67.35556,282.2777778,154.7111111,297.9565217,182.0869565,273.9111111,157.5333333,248.8777778,122
"653","Polk",1999,7.29,"High",63.9,1435.333,914.6667,916,1477.333,594.6667,211.1612903,89.10753,262.8888889,161.4222222,318.7608696,203.9891304,275.4731183,152.3763441,235.5393258,91.3258427
"654","Polk",2002,-0.17,"High",63.9,812,688.6667,1092.333,933.6667,286,212.0752688,82.76344,294.4555556,168.4888889,314.6444444,189.8,284.5376344,158.0645161,266.8314607,127.6179775
"655","Polk",2003,1.51,"High",63.9,1484.333,1066.333,975,70,545,216.2365591,97.51613,264.6666667,149.5888889,296.6989247,180.6344086,310.8924731,182.9354839,240.4222222,98.81111111
"656","Pottawattamie",1995,2.98,"Very Low",65.3,1665,892,741,592,626.5,191.6452,75.29032,268.1667,150.3667,312.1935,170.6129,304.7742,184.0968,233.4667,82.46667
"657","Pottawattamie",1996,5.44,"Low",65.3,1974.5,1727.5,1133,690,1186,194.5806,94.19355,278.1333,157.9667,277.871,156.8387,273.5484,152.9032,223.1667,91.03333
"658","Pottawattamie",1997,0.06,"Low",65.3,699.6667,1298.667,384.6667,547.6667,1188.667,204.8387,64.54839,295.1667,149.2333,302.9677,172.0968,291.9032,186.6774,270.1667,152.9
"659","Pottawattamie",1998,10.46,"Low",65.3,1768.667,2699.333,2699.667,822.6667,282.6667,242.6786,122.0714,254.1667,139.3,291.9355,189.0323,282.129,181.2258,279.4333,140.5333
"660","Pottawattamie",1999,9.1,"Low",65.3,1587.667,1534,1093,1859.333,587.6667,218.129,97.58065,255.3333,153.7333,302,195.9355,270.3226,152.0968,232.7333,91.6
"661","Pottawattamie",2000,-1.82,"Low",65.3,591.3333,1270,1575,479,225,247.7419,111.4516,269.6,140.7,280.0968,176.871,291.0645,184.7742,268.1333,107.2667
"662","Pottawattamie",2001,2.19,"Low",65.3,1908,1496,569.5,403,892,222.5161,103.5806,258.4667,147.9,297.6129,192.4516,293.2258,164.6129,231.7667,102.6333
"663","Pottawattamie",2002,-5.85,"Low",65.3,960,485.5,703,2162.5,568,208.9032,75,295.6667,168.9667,315.6129,191.5806,283.2903,157.871,249.0333,112
"664","Pottawattamie",2003,-3.58,"Low",65.3,1078,904,540.5,34.5,590.5,203.3871,80.80645,252.3,132.7,299.6333,172.2667,315.1935,170.9677,241.1333,81.63333
"665","Pottawattamie",2004,5.4,"Very High",65.3,2269,690.5,1842,842.5,251.5,227.2258,100.4194,250.5333,135.1333,265.9677,155.8065,250.9,133.5,272.2857,115.7143
"666","Poweshiek",1995,3.85,"Very Low",67,1408.666667,1191.666667,577,446.3333333,676.6666667,190.2258065,63.87096774,263.7,147.5,293.1290323,160.5806452,306.9354839,182.6451613,226.8,77.5
"667","Poweshiek",1996,2.99,"Low",67,2665,991.3333333,721.3333333,506.3333333,648.6666667,177.9354839,76.41935484,252.0666667,143.7666667,278.8709677,138.6774194,267.6451613,142.7096774,224.4333333,86.36666667
"668","Poweshiek",1997,0.61,"Low",67,1294.333333,1047.333333,749.3333333,716,785.6666667,180.3225806,39.06451613,267.6,135.5333333,281.516129,163.9032258,262.5806452,144.483871,241.5,107.8333333
"669","Poweshiek",1998,9.2,"Low",67,1765.333333,1613.333333,623.6666667,971.6666667,643.3333333,232.4516129,112.5483871,239.6206897,129.7241379,284.0645161,171.0967742,277.1935484,166.6129032,262.4666667,121.1666667
"670","Poweshiek",2000,-1.3,"Low",67,897.3333333,1552.666667,1156.333333,581,599.6666667,229.8064516,93.93548387,250.7666667,130.3333333,270.6774194,161.7741935,278.8387097,166.3225806,254.2666667,103.6
"671","Poweshiek",2001,-1.83,"High",67,1581,1143,306,1084.333333,878.6666667,207.8709677,95.16129032,247.5,129.8666667,291.5806452,170.0967742,286.3225806,153.5806452,219.7,85.16666667
"672","Poweshiek",2002,-0.17,"High",67,970,1116.333333,1001,1492.333333,778.3333333,198.6129032,60.77419355,276.6,152.0333333,300.8387097,181.4516129,267,147.516129,257.2333333,100.7333333
"673","Poweshiek",2004,5.98,"Very High",67,1407.666667,649.6666667,846,1609,266.3333333,217.6129032,90.77419355,247.3333333,131.8,262,151.9677419,247.3870968,127,257.5666667,102.5666667
"674","Ringgold",1995,7.39,"Very Low",48.7,2165.5,1662,1375,416.5,745.5,177.5645161,83.33871,253.45,154.2166667,288.0338983,178.0508475,309.2786885,193.7540984,228.4333333,98.16666667
"675","Ringgold",1997,0.04,"Very Low",48.7,1057.5,694.5,555.5,540,742,184.4516129,59.04839,269.3,154.0833333,296.5833333,175.3166667,280.1451613,158.0967742,250.25,120.6666667
"676","Ringgold",1998,6.74,"Very Low",48.7,957,1154,728,489,384.5,233.245614,130.193,247.5344828,147.0172414,284.3606557,188.852459,287.0181818,179.7090909,273.1864407,148.6271186
"677","Ringgold",1999,5.19,"Very Low",48.7,1289.5,952,668,1145,683.5,204.2833333,104.7833,252.2916667,159.125,299.1333333,197.0333333,275.3508772,165.122807,236.7192982,98.29824561
"678","Ringgold",2000,-2.28,"Low",48.7,339.5,1874,778,809.5,776,238.6949153,111.5085,257.35,145.0166667,274.6721311,181.0655738,291.9655172,185.8793103,261.2363636,110.9090909
"679","Ringgold",2001,6.07,"Very Low",48.7,1694,1516.5,800,165,1353,212.4333333,112.3833,247.5,145.3333333,290.4193548,194.483871,291.25,172.2,228.4310345,112.3448276
"680","Ringgold",2002,-2.54,"Low",48.7,1202,301.5,885.5,1182,186.5,196.4516129,74.43548,282.5833333,173.0833333,304.4677419,190.0483871,280.016129,165.7096774,264.0166667,123.7
"681","Ringgold",2003,-4.13,"Very Low",48.7,944,872,724,68,796,206.4333333,88.21667,243.9807692,134.0769231,296.0967742,178.2258065,315.3666667,181.7333333,224.0930233,85.44186047
"682","Ringgold",2004,5.66,"High",48.7,1683.5,872,880,2356,422,224.0655738,112.4918,249.0169492,142.1864407,272.1785714,167.2857143,255.9491525,142.7288136,263.1403509,130.5438596
"683","Sac",1995,1.46,"Low",84.3,1492,909,505,1029,1287,186.0645161,69.93548387,260.1666667,144.7666667,293.3548387,167.1935484,301.0645161,185.1290323,218.8333333,82.73333333
"684","Sac",1996,8.22,"Low",84.3,1260,1139,878.75,836.75,612,210.3548,93.06452,261.8666667,147.5,290,174.1668569,279.1774242,162.0483871,242,104.58620345
"685","Sac",1997,1.7,"Low",84.3,712,1235,680,198,851,181.1612903,49.16129032,289.8333333,133,287.6129032,176.8709677,268.2903226,150.1935484,248,103.3333333
"686","Sac",1998,9.47,"Low",84.3,1013,2297,877,1307,107,243.6129032,111.3870968,242.6,134.3666667,287.1612903,178.483871,275.3225806,176.5483871,274.5,123.9
"687","Sac",1999,9.34,"High",84.3,1017,1316,1205,460,181,210.5806452,97.64516129,253.8,146.5,301.9032258,183.7096774,268.5806452,149.7419355,235.6,81.96666667
"688","Sac",2000,-8.18,"Low",84.3,517,663,800,611,213,241.0645161,100.5483871,265.9333333,134.3,281.7096774,170.7741935,286.3870968,165.8387097,262.0333333,94.5
"689","Sac",2001,0.9,"High",84.3,1764,864,578,1455,921,213.0967742,96.22580645,265.8,139.9666667,294.0967742,179.9032258,284.3548387,163.8064516,220.0333333,96.93333333
"690","Sac",2002,-0.38,"High",84.3,1042,510,925,2861,252,204.3870968,61.48387097,291.1,163.1666667,313.2903226,187.1290323,272,150.516129,242.5333333,106.0666667
"691","Sac",2003,1.87,"High",84.3,1187,859,1814,71,686,197.6451613,77.96774194,257.4333333,135.7,285.2258065,164.7096774,298.9677419,163,231.3333333,84.4
"692","Sac",2004,5.13,"Very High",84.3,1940,1798,652,633,577,212,85.77419355,248.1333333,131.2,271.483871,158.0645161,251.516129,126.5806452,263.4333333,120.9333333
"693","Scott",1996,2.64,"Low",69.1,2458,557,345,1088,506,190.129,96.09677,267.2667,170.5667,275.6,164.6667,277.1613,169.371,228.1333,114.3167
"694","Scott",1998,4.65,"High",69.1,688,1802.5,385.5,1215,934.5,251.7097,136.2097,258.9833,161.3667,293.5,184.6129,283.5645,186.871,264.3667,143.8167
"695","Scott",1999,6.38,"High",69.1,782,1424,1051.5,707.5,1001,230.3548,115.9516,272.1167,161.5833,313.0323,200.9516,270.4516,158.5,242.2667,102.2
"696","Scott",2000,4.4,"High",69.1,1357.5,1697.5,711.5,571.5,1269.5,235.2258,116.5968,259.6167,148.2667,281,174.5645,286.9032,178.5,246.2069,129.1552
"697","Scott",2002,4.75,"Very High",69.1,1217.5,1300.5,1700.5,1223,184,199.6935,79.6129,283.0167,169.6667,308.6129,193.9677,278.6935,168.4677,264.25,131.9833
"698","Scott",2003,-1.83,"Very High",69.1,934,751.5,1385,256.5,903,204.3387,85.54839,250.9833,133.95,283.9032,175.1129,297.129,178.6935,235.1667,107.95
"699","Scott",2004,4.34,"Very High",69.1,2182.5,776.5,758,1074.5,162.5,228.7097,110.1613,256.9167,152.95,268.9672,168.377,246.3226,137.6613,262.45,126.3667
"700","Shelby",1995,1.46,"Very Low",68.2,1320,855,578,1126,917,202.1612903,82.77419355,271.4666667,154.4,307.0322581,175.4516129,310.5483871,194.0967742,237.2666667,100.4
"701","Shelby",1997,1.7,"Low",68.2,495,877,346,645,583,212.516129,74.19354839,296,170.6666667,302.7096774,182.8064516,278.7096774,160.0967742,257.4,131.8
"702","Shelby",1998,9.47,"Low",68.2,1678,2214,1573,1011,280,258.0967742,128.5483871,263.8333333,149.6,299.7096774,191.9354839,291.1290323,192.4193548,288.0333333,152.2333333
"703","Shelby",1999,9.34,"Low",68.2,769,1177,1319,876,345,215.483871,94.77419355,253.6333333,148.9333333,298.4193548,189.9032258,264.2666667,152.6,239,83.7
"704","Shelby",2000,-8.18,"Low",68.2,369,843,594,922,218,251,105,275.7,134.1666667,278.6774194,170.9677419,288.7096774,175.9354839,274.8,100.4333333
"705","Shelby",2001,0.9,"Low",68.2,2504,716,570,623,1021,224,97.74193548,273.7,144.4333333,302.4516129,191.516129,290.5483871,156.9677419,234.7666667,100.3666667
"706","Shelby",2002,-0.38,"Low",68.2,1095,473,570,1471,620,212.8709677,74.87096774,296.8666667,166.6333333,311.7419355,183.516129,278.8064516,153.7419355,254.1,113.5
"707","Shelby",2003,1.87,"Low",68.2,1365,695,636,54,548,203.6774194,80.80645161,260.7666667,134.6333333,294.5806452,167,310.8387097,162.7741935,247.5,84.75
"708","Shelby",2004,5.13,"High",68.2,2292,625,1319,723,430,223.6451613,97.96774194,252.4666667,133.7,268.0967742,155.516129,256.0322581,127.9677419,271.8333333,121.5
"709","Sioux",1995,9.41,"Low",85.5,1445.25,780.5,568.75,1451.5,771.75,189.516129,67.01612903,267.7966102,145.1016949,300.2333333,158.4166667,301.6393443,178.7377049,224.3833333,83.78333333
"710","Sioux",1996,6.39,"Low",85.5,961.5,1458.75,685.75,862.25,742.75,191.2777778,77.24074074,280.2857143,148.1964286,274.8135593,146.6610169,272.0508475,143.1864407,214.4,93.95
"711","Sioux",1997,5.82,"Low",85.5,915.5,1014.5,669.75,397.75,819.25,192.3934426,52.62295082,286.5892857,143.0714286,292.6610169,172.0508475,277.4482759,149.362069,253.8596491,104.9473684
"712","Sioux",1999,5.17,"High",85.5,667,1619,1540,280,166.75,226.2333333,93.46666667,254.9636364,137.5636364,306.8363636,179.5818182,282.5423729,146.8305085,245.137931,80.44827586
"713","Sioux",2000,-11.21,"High",85.5,998.5,877.25,526,961.5,195.75,244.8035714,93.17857143,265.7068966,129.3448276,287.7457627,164.6271186,293.1129032,163.8225806,261.4915254,91.93220339
"714","Sioux",2001,3.81,"High",85.5,1088.75,760.5,1271.75,940,656.75,231.483871,96.79032258,278.7857143,143.5535714,299.0819672,180.1967213,291.442623,157.6721311,234.1833333,95.78333333
"715","Sioux",2002,-3.47,"High",85.5,579.75,706.75,649.75,1400,435.75,217.6557377,55.75409836,297.1525424,155.559322,322.3,182.3166667,279.6,153.4333333,258.7457627,103.5254237
"716","Sioux",2003,0.99,"High",85.5,1040,1080,1225.75,233,1325.5,207.7540984,77.75409836,270.4,135.4666667,292.1833333,159.5166667,305.9836066,157.6065574,241.9152542,76.08474576
"717","Sioux",2004,0.46,"Very High",85.5,1460.5,408,1044,429.5,1916.5,224.7540984,85.03278689,259.4333333,123.3,278.5322581,155.2903226,265.1311475,121.2295082,266.6785714,120.7678571
"718","Story",1995,3.85,"Low",81.1,982.6666667,742.6666667,1125.333333,772.6666667,595.6666667,190.1290323,76.93548387,260.9,156.9666667,287.8387097,167.5806452,298,188.8064516,222.4666667,86.56666667
"719","Story",1996,2.99,"Low",81.1,1548.666667,1181,944.3333333,840.6666667,1023,181.2258065,85.46774194,260.0833333,155.2333333,274.4032258,155.5483871,267.1935484,156.1451613,219.5833333,97
"720","Story",1997,0.61,"Low",81.1,929,1327,660,291.3333333,769.6666667,190.9354839,54.04301075,282.3033708,152.6966292,286.2903226,170.0215054,265.3478261,150.6304348,246.4111111,108.7333333
"721","Story",1998,9.2,"Low",81.1,931.25,3024.25,674.25,1302.5,143.25,244.3736264,121.4395604,246.5222222,141.4888889,287.8817204,180.344086,279.6195652,179,272.1111111,128.9555556
"722","Story",1999,7.29,"High",81.1,1393,1277.5,1363.75,782.75,449.25,212.3763441,104.7204301,258.0888889,156.3666667,306.6774194,195.7526882,267.4731183,153.311828,235.0333333,84.57777778
"723","Story",2000,-1.3,"High",81.1,888,1473.25,843,646.5,302.5,243.688172,106.516129,259.7111111,140.4666667,274.2258065,170.7741935,282,168.655914,261.988764,108.7303371
"724","Story",2001,-1.83,"High",81.1,1582.666667,855,747.25,805.25,1563.5,214.7741935,106.7204301,262,143.8333333,297.9247312,186.0107527,283.9784946,164.5376344,224.3888889,96.65555556
"725","Story",2002,-0.17,"High",81.1,1024,852.75,1181.25,1300.75,228.75,209.6021505,75.4516129,284.9222222,165.0333333,303.7634409,186.2580645,272.1648352,151.6593407,257.7555556,110.1222222
"726","Story",2003,1.51,"High",81.1,1394,1125.5,1321,294,586.5,208.1505376,88.05376344,259.7222222,140.7444444,285.173913,167.8369565,297.0752688,167.655914,232.8222222,84.45555556
"727","Story",2004,5.98,"Very High",81.1,2430.25,876.25,1005.5,1155.25,650,221.9354839,98.86021505,251.4555556,140.2,267.1505376,159.1075269,248.2473118,130.8817204,261.2888889,115.3666667
"728","Tama",1995,3.85,"Low",70.4,1119.333,928,850.6667,407,724.6667,205.1333,82.56667,271.0667,160.7333,295.0968,172.3871,315.871,193.3871,234.5667,88.86667
"729","Tama",1996,2.99,"Low",70.4,1863.667,1711.333,998.6667,524.6667,999.3333,192.5161,88.09677,261.3,156.9,278.1613,155.3226,274.3226,153.9355,231.1,98.86667
"730","Tama",1997,0.61,"Low",70.4,1487.667,1404.667,454.6667,638.3333,1013,196.2903,60.09677,277.3,146.6667,288.0645,174.1613,268.9677,151.8387,246.8333,120.9333
"731","Tama",1998,9.2,"Low",70.4,1176,2720.667,310,1460,540.6667,240.871,115.4194,246.5333,138.9,288.0968,170.871,282.1935,173.6129,262.4667,118.5
"732","Tama",1999,7.29,"High",70.4,955.3333,1588.333,1033,654,360.6667,210.2903,100.6452,255.3667,151.6333,304.0667,190.6667,262.5484,144.2258,234.5333,82.9
"733","Tama",2000,-1.3,"Low",70.4,892,1928.333,1942,471,492.3333,235.2258,100.6129,251.1,132.9,267.871,159.9032,275.1613,166.7097,249.9,111.8
"734","Tama",2001,-1.83,"High",70.4,1352.667,1163,566.6667,946,939,213.8065,100.0323,250.3333,138.9667,291.6452,172.1613,281.4516,158.3226,218.9,91.1
"735","Tama",2002,-0.17,"Very High",70.4,855.6667,1119.667,1714,1271,484.6667,200.8387,64.87097,276.3333,157.7,299.2581,181.9032,266.5484,147.2903,254.0333,112.6333
"736","Tama",2003,1.51,"High",70.4,1497.333,1066,860,315.3333,644.6667,199.5484,73.67742,255.0667,132.6,279.0323,161.6452,296.9355,158.5161,228.3,88.36667
"737","Tama",2004,5.98,"Very High",70.4,1859.5,734.5,542,1161.75,234.3333,215.7097,90.41935,249.0333,137.7667,262.9032,151.4516,242.6129,125.1935,258.4,112.4
"738","Taylor",1995,2.98,"Very Low",57.6,2519,959.5,1134.5,515.5,785,198.0323,92.03225806,268.2667,154.9667,309.0323,184.0645,318.6774,206.871,252,123.3
"739","Taylor",1996,5.44,"Very Low",57.6,2353,1787,683.5,1154.5,997,210.5806,113.3225806,272.6,169.2667,278.9355,179.8387,276.2667,176.8333,226.4667,116.6
"740","Taylor",1997,0.06,"Very Low",57.6,1126,686.5,568,680,734,205.0333,71.63333333,286.8667,166.6,302.8387,188.7419,283.1852,162,249.6667,128.0333
"741","Taylor",1998,10.46,"Very Low",57.6,824,1796,992,404.5,393.5,239.871,130.516129,252.8333,149.3,283.129,194.5161,297.4194,192.3871,275.7667,156.1667
"742","Taylor",2000,-1.82,"Low",57.6,522.5,2045.5,1046.5,768,597.5,243.7097,111.8064516,250.6552,148.6207,278.1935,187.0323,294.6129,195,262.7667,122.4333
"743","Taylor",2001,2.19,"Very Low",57.6,1754,1525.5,1409,174,1329,218.6452,119.4193548,251.6207,154.8621,302.8667,205.1667,298.3226,187.2903,235.7,117.1667
"744","Taylor",2002,-5.85,"Low",57.6,1469.5,284.5,382,946.5,233,207.1613,87.74193548,289.8,175.7,290,174.1668569,288.2581,182.5161,264.7667,143.0667
"745","Taylor",2003,-3.58,"Very Low",57.6,1097.5,901.5,879.5,380.5,710.5,215.2903,95.70967742,255.8,141.0333,316.1,183.8333,319.1613,189.1613,230.7143,106.1071
"746","Taylor",2004,5.4,"High",57.6,1808.5,755,1273,1362.5,587,226.9655,102.5517241,252.4483,148.3103,261.0526,160.6842,259.3333,145.9524,259.9667,131.8
"747","Union",1995,7.39,"Very Low",62.3,1648,1533,1422.5,352.5,499.5,190.1613,87.96774,265.3667,157.9,302.4516,182.3871,308.7419,198.0645,237.5333,107.6
"748","Union",1996,5.05,"Low",62.3,2567.5,1059.5,569,940,625.5,189.9355,102.6129,267.9333,165.8,283.7097,171.1613,271.1613,169.1935,219.9,110.2
"749","Union",1997,0.04,"Very Low",62.3,1316,829,468,515,558.5,194.871,73.09677,280.8667,163.7333,302.6129,181.9032,279.9677,167.3871,251.4333,135.2333
"750","Union",1998,6.74,"Low",62.3,999,1780,1334,915,298.5,237.0968,127.7742,249.5333,137.4667,290,174.1668569,288.6452,183.6774,277.2,148.6333
"751","Union",1999,5.19,"Low",62.3,1341,1039,409,1091,956,210,104.7097,258.9333,156.7,310.4516,198.6774,276.7419,156.1935,235.4667,97.16667
"752","Union",2000,-2.28,"Low",62.3,480,1890,971,643,559.5,247.2581,105.7742,266.3333,143.9,280.3226,184.9677,291.6774,185.5484,267.6207,113.2069
"753","Union",2001,6.07,"Low",62.3,2086.5,918.5,738,588.5,1198,222.9032,115.2258,257.0333,150,298.8387,198.9677,300,173.0323,237.0333,110.1333
"754","Union",2002,-2.54,"Low",62.3,1068.5,475.5,905.5,1022.5,712,201.4667,73.33333,290.8,170.5667,309.7419,193.4194,282.2581,166.9032,266.2667,123.1667
"755","Union",2003,-4.13,"Very Low",62.3,849,1572,382,314,857,212.5484,91.48387,255.9,142.1333,298.9677,173.871,317.1613,177.2258,236.6667,90.83333
"756","Union",2004,5.66,"High",62.3,1898.5,734,837,1051,108.5,224.2581,114.2903,251.2,134.8,273,160.7742,258.5484,132.129,263.0667,130.2
"757","Van Buren",1996,2.27,"Low",49.5,3304,858,958,1064,614,220.9677419,107.7096774,283.2,164.1,298.6774194,170.1290323,294,175.3870968,239.8333333,114.2333333
"758","Van Buren",1997,2.36,"Low",49.5,1657,954,1542,1039,454,214.7096774,77.25806452,283.7,158.4666667,305.2580645,183,283.483871,172.3870968,264.7,135.0666667
"759","Van Buren",1998,9.61,"Very Low",49.5,953,1590,620,415,516,254.9677419,141.6129032,268.9333333,163.6,302.5806452,195.7741935,307,191.4193548,283.7333333,158.0333333
"760","Van Buren",1999,4.36,"Very Low",49.5,1252,1220,336,620,1054,245.4193548,115.2580645,286.2666667,165.6,348,205.516129,309.8709677,167.2258065,276.1666667,106.7
"761","Van Buren",2000,2.46,"Low",49.5,633,1616,1044,443,1051,263.9677419,129.8387097,280.5,154.9,299.3225806,185.3548387,316.4516129,193.3870968,285.5333333,131.6
